"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"hjn.1",500,5,8,0.09,0.0278184480234261,41.60080909729
"hjn.1",500.9999999,5,8,0.09,0.0234260614934114,59.8571534156799
"hjn.1",500,5,8,0.09,0.020497803806735,64.3688654899597
"hjn.1",500.01,4,8,0.09,0.0278184480234261,51.1770212650299
"hjn.1",499,6,7,0.09,0.0263543191800878,57.5536291599274
"hjn.1",501,4,8,0.1,0.0248901903367496,36.9563875198364
"hjn.1",500.01,5,8,0.09,0.0234260614934114,54.2408015727997
"hjn.1",501,4,8,0.1,0.0248901903367496,42.2000455856323
"hjn.1",501,5,10,0.09001,0.0234260614934114,78.3743619918823
"hjn.1",500,5,9,0.1,0.0234260614934114,43.5563316345215
