"Optimizer","Trees","Depth","Nmin","Shrinkage","Error","Time"
"pso.2",113.847021906171,6,11,0.1,0.0307467057101025,4868.62363481522
"pso.2",689.526419514325,15,11,0.1,0.0292825768667643,7440.45253276825
"pso.2",2254.3852731214,3,7,0.1,0.0351390922401171,3980.02415323257
"pso.2",622.362925640735,9,11,0.1,0.0366032210834553,7979.87732100487
"pso.2",666.710640545934,5,10,0.1,0.0278184480234261,6396.02234697342
"pso.2",952.576625517569,8,11,0.0381481637032459,0.0322108345534407,3850.36532473564
"pso.2",759.884763922215,10,11,0.0840983076553583,0.0307467057101025,5113.00776934624
"pso.2",680.153096442111,10,7,0.0978003226961009,0.0336749633967789,6128.45259904861
"pso.2",518.512006565463,6,11,0.1,0.0248901903367496,4303.02244353294
"pso.2",2391.58866611542,8,6,0.00468363319654738,0.0307467057101025,7658.66652274132
