"Optimizer","Nu","Iter","Depth","Error","Time"
"hjn.500",1,101,1,0.129411764705882,206.101314067841
"hjn.500",1,99,2,0.129411764705882,447.606315612793
"hjn.500",0.99,101,2,0.123529411764706,353.963877439499
"hjn.500",0.9,100,2,0.126470588235294,365.431489229202
"hjn.500",0.5,100,1,0.138235294117647,283.326295137405
"hjn.500",1,98,1,0.144117647058824,207.259284973145
"hjn.500",0.02,100,3,0.129411764705882,497.091600656509
"hjn.500",0.01,100,5,0.114705882352941,365.374055862427
"hjn.500",1,100,2,0.126470588235294,321.925414323807
"hjn.500",1,100,3,0.126470588235294,348.316283226013
