"Optimizer","Nu","Iter","Depth","Error","Time"
"pso.1",0.01,207,8,0.147619047619048,10531.0585062504
"pso.1",0.0945229232760245,112,11,0.158333333333333,10973.8091695309
"pso.1",0.01,255,11,0.136904761904762,9963.79913067818
"pso.1",0.392171796378641,247,9,0.151190476190476,12722.0161201954
"pso.1",0.01,224,11,0.152380952380952,10362.0081584454
"pso.1",0.01,218,14,0.16547619047619,11928.675006628
"pso.1",0.01,248,16,0.157142857142857,10996.5940997601
"pso.1",0.01,238,8,0.157142857142857,10713.9538638592
"pso.1",0.152730114543365,102,10,0.153571428571429,7583.16655111313
"pso.1",0.307964818544391,169,14,0.151190476190476,9272.78421330452
