"Optimizer","Nu","Iter","Depth","Error","Time"
"alo.1",0.392385005143626,116,17,0.16547619047619,2585.39122271538
"alo.1",0.982723535881378,197,4,0.170238095238095,3749.50417757034
"alo.1",0.605758820745683,168,12,0.16547619047619,3121.47244596481
"alo.1",0.131260796853208,118,11,0.158333333333333,3102.19331455231
"alo.1",0.257789221473097,205,3,0.142857142857143,3419.59620475769
"alo.1",0.081648952330001,235,10,0.152380952380952,4559.01922059059
"alo.1",0.490195315593155,256,7,0.148809523809524,4570.22867083549
"alo.1",0.769803902387023,261,10,0.155952380952381,4944.26015162468
"alo.1",0.4430122253683,151,7,0.151190476190476,3245.75076913834
"alo.1",0.549648790532917,64,4,0.164285714285714,1718.64505267143
