"Optimizer","Nu","Iter","Depth","Error","Time"
"gwo.1",0.308714108779095,238,13,0.161904761904762,5285.19342255592
"gwo.1",0.0514251823572353,201,17,0.155952380952381,3787.63888311386
"gwo.1",0.114313620126199,180,18,0.142857142857143,3070.44402527809
"gwo.1",0.147635097536333,202,11,0.155952380952381,4313.58224582672
"gwo.1",0.215502110304696,158,9,0.145238095238095,2729.4492866993
"gwo.1",0.0872783694081939,150,5,0.15,3362.53577971458
"gwo.1",0.0986862190134887,300,15,0.16547619047619,5598.37939548492
"gwo.1",0.0266500596895405,234,14,0.15,4107.27399420738
"gwo.1",0.3000724253594,208,1,0.151190476190476,3527.37329339981
"gwo.1",0.371648325146506,183,20,0.15,3649.13548731804
