"Optimizer","Nu","Iter","Depth","Error","Time"
"hjn.2",1,101,1,0.145238095238095,3729.38268113136
"hjn.2",0.8,101,2,0.141666666666667,5504.88362073898
"hjn.2",0.70001,99,1,0.142857142857143,3253.95510959625
"hjn.2",0.4,100,2,0.139285714285714,3831.92627048492
"hjn.2",1,100,2,0.147619047619048,2710.36569738388
"hjn.2",0.7,102,1,0.142857142857143,4179.57284903526
"hjn.2",0.7,101,1,0.145238095238095,2548.92214989662
"hjn.2",0.7,100,5,0.144047619047619,5046.10916399956
"hjn.2",1,101,1,0.147619047619048,2394.29389667511
"hjn.2",0.7,100,2,0.146428571428571,3459.67641806602
