"Optimizer","Nu","Iter","Depth","Error","Time"
"sca.1",0.01,268,14,0.151190476190476,3851.95062613487
"sca.1",0.0736928485632103,282,7,0.157142857142857,2723.89704465866
"sca.1",0.1329626387447,292,20,0.148809523809524,2283.91184234619
"sca.1",0.234769532319926,210,2,0.15952380952381,2948.54557776451
"sca.1",0.0171212611469746,300,20,0.152380952380952,3273.79996728897
"sca.1",0.15072926816921,300,3,0.167857142857143,3262.28913235664
"sca.1",0.0361906988783079,50,3,0.15,1695.85312247276
"sca.1",0.414002203919616,300,1,0.15952380952381,3402.37899875641
"sca.1",0.01,300,18,0.14047619047619,2421.14445281029
"sca.1",0.0357969572090017,162,20,0.154761904761905,2822.12951612473
