"Optimizer","Nu","Iter","Depth","Error","Time"
"mfo.1",0.01,257,8,0.151190476190476,4207.14782333374
"mfo.1",0.102047366905896,149,18,0.141666666666667,2314.01786994934
"mfo.1",0.124630080707105,111,18,0.147619047619048,3082.89101195335
"mfo.1",0.0156009693530354,238,17,0.152380952380952,4601.36820054054
"mfo.1",0.01,300,20,0.154761904761905,4359.42391848564
"mfo.1",0.01,269,10,0.142857142857143,3299.9094889164
"mfo.1",0.0327858773172583,299,7,0.157142857142857,5272.7277162075
"mfo.1",0.118707911664054,50,11,0.160714285714286,2447.2240524292
"mfo.1",0.0296399404772529,147,8,0.141666666666667,3651.12238168716
"mfo.1",0.432684404420196,63,2,0.158333333333333,3877.10345625877
