"Optimizer","Nu","Iter","Depth","Error","Time"
"hs.1",0.154400015284773,71,15,0.158333333333333,2404.34182548523
"hs.1",0.174375660608057,264,14,0.163095238095238,3604.05811524391
"hs.1",0.104404306958895,249,19,0.145238095238095,4123.37055706978
"hs.1",0.139823256547097,97,17,0.155952380952381,4137.64546561241
"hs.1",0.218349995845929,66,2,0.155952380952381,2768.7200987339
"hs.1",0.411253664062824,136,19,0.157142857142857,3581.99486303329
"hs.1",0.073811126970686,154,8,0.145238095238095,4310.58400440216
"hs.1",0.528245838005096,204,7,0.154761904761905,3918.92139148712
"hs.1",0.126591670382768,276,12,0.167857142857143,3416.11944007874
"hs.1",0.186160592453089,131,6,0.155952380952381,4276.41338849068
