"Optimizer","Nu","Iter","Depth","Error","Time"
"woa.2",0.0871241383538977,300,2,0.146428571428571,17314.0953631401
"woa.2",0.0724812862348127,233,4,0.153571428571429,16723.7198514938
"woa.2",0.184507561469215,108,17,0.142857142857143,10826.1835973263
"woa.2",0.0226103971380637,183,14,0.144047619047619,13721.2331931591
"woa.2",0.635776717703798,53,17,0.163095238095238,7444.05286192894
"woa.2",0.550859386712512,123,5,0.15952380952381,11575.1573226452
"woa.2",0.0699409998743795,287,17,0.148809523809524,23331.9851038456
"woa.2",0.413048669977691,92,7,0.160714285714286,11022.5285007954
"woa.2",0.779078366884221,300,17,0.160714285714286,25188.2617707253
"woa.2",0.374780930802505,300,13,0.158333333333333,23880.8554675579
