"Cost","Gamma","Accuracy","AccLCL","Time"
23,-13,0.767857142857143,0.767857142857143,2190.63101100922
23,-12,0.720238095238095,0.720238095238095,3260.96707224846
23,-11,0.833994708994709,0.833994708994709,4836.06993913651
23,-10,0.692460317460317,0.692460317460317,6718.76756095886
23,-9,0.717592592592593,0.717592592592593,11251.2650780678
23,-8,0.714285714285714,0.714285714285714,14415.9744114876
23,-7,0.704365079365079,0.704365079365079,14301.145373106
23,-6,0.615079365079365,0.615079365079365,14205.6459641457
23,-5,0.669973544973545,0.669973544973545,10813.1274955273
23,-4,0.728835978835979,0.728835978835979,7780.99119400978
23,-3,0.782407407407407,0.782407407407407,6763.5182659626
23,-2,0.822751322751323,0.822751322751323,5990.9826734066
23,-1,0.838624338624339,0.838624338624339,1980.12781023979
23,0,0.848544973544973,0.848544973544973,541.158907413483
23,1,0.841931216931217,0.841931216931217,665.752346515656
23,2,0.862433862433862,0.862433862433862,780.472732305527
23,3,0.882936507936508,0.882936507936508,987.147258043289
23,4,0.890873015873016,0.890873015873016,1218.03887701035
23,5,0.89484126984127,0.89484126984127,1418.6866838932
23,6,0.902777777777778,0.902777777777778,1688.85580015182
23,7,0.90542328042328,0.90542328042328,1966.57698535919
23,8,0.914021164021164,0.914021164021164,1847.07558131218
23,9,0.918650793650794,0.918650793650794,1992.08962368965
23,10,0.919312169312169,0.919312169312169,1995.64818167686
24,-25,0.687830687830688,0.687830687830688,228.620825052261
24,-24,0.733465608465608,0.733465608465608,221.668942689896
24,-23,0.758597883597884,0.758597883597884,229.496580123901
24,-22,0.762566137566138,0.762566137566138,240.836150884628
24,-21,0.763227513227513,0.763227513227513,255.386919260025
24,-20,0.771825396825397,0.771825396825397,280.782401323318
24,-19,0.766534391534392,0.766534391534392,332.188543081284
24,-18,0.775793650793651,0.775793650793651,385.20645070076
24,-17,0.766534391534392,0.766534391534392,526.524520635605
24,-16,0.757275132275132,0.757275132275132,715.537551403046
24,-15,0.758597883597884,0.758597883597884,1011.75948905945
24,-14,0.78042328042328,0.78042328042328,1405.07014679909
24,-13,0.779761904761905,0.779761904761905,2041.23952484131
24,-12,0.691798941798942,0.691798941798942,2970.63127803802
24,-11,0.830687830687831,0.830687830687831,4389.6534845829
24,-10,0.685185185185185,0.685185185185185,6062.93542313576
24,-9,0.697089947089947,0.697089947089947,10322.871295929
24,-8,0.712962962962963,0.712962962962963,11446.3070020676
24,-7,0.662698412698413,0.662698412698413,12887.0307035446
24,-6,0.573412698412698,0.573412698412698,12151.6997153759
24,-5,0.643518518518518,0.643518518518518,9583.18741607666
24,-4,0.724867724867725,0.724867724867725,7473.23586201668
24,-3,0.791666666666667,0.791666666666667,6473.12772989273
24,-2,0.810846560846561,0.810846560846561,6276.31838297844
24,-1,0.838624338624339,0.838624338624339,1801.47077083588
24,0,0.848544973544973,0.848544973544973,552.944699287415
