"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"Rcgmin.1",2000,8,5,0.01,6.85682534285595,2.9459753036499
"Rcgmin.1",2000,8,5,0.01,4.9745436734024,3.56469440460205
"Rcgmin.1",2000,8,5,0.01,5.19792189184326,3.19018816947937
"Rcgmin.1",2000,8,5,0.01,6.22956606877104,2.46589112281799
"Rcgmin.1",2000,8,5,0.0100000000000039,5.09134581841624,28.0902991294861
"Rcgmin.1",2000,8,5,0.01,5.29567037376375,2.3354766368866
"Rcgmin.1",2000,8,5,0.01,8.12836781765091,2.1025230884552
"Rcgmin.1",2000,8,5,0.00999999994810619,5.59076856057631,35.7038683891296
"Rcgmin.1",2000,8,5,0.01,5.72734536631327,2.19642210006714
"Rcgmin.1",2000,8,5,0.01,5.36485729683539,2.11867117881775
