"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"Rcgmin.2",2000,8,5,0.01,4.73458970957678,14.9831755161285
"Rcgmin.2",2000,8,5,0.01,5.19520455414303,13.9294140338898
"Rcgmin.2",2000,8,5,0.00999989748448089,4.28716261441308,1261.55816650391
"Rcgmin.2",2000,8,5,0.0100000000000059,4.48109705666865,42.1380243301392
"Rcgmin.2",2000,8,5,0.01,4.8638827478976,12.4001181125641
"Rcgmin.2",2000,8,5,0.0100000231283893,4.39405062365585,2141.33728122711
"Rcgmin.2",2000,8,5,0.01,4.92559280328054,18.5962026119232
"Rcgmin.2",2000,8,5,0.01,4.67127738517816,13.5615839958191
"Rcgmin.2",2000,8,5,0.01,5.19894399159205,13.6009652614594
"Rcgmin.2",2000,8,5,0.01,4.82327330408513,12.3859603404999
