"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"goa.2",1244.25944476084,3,5,0.0195576521166064,5.11000533221335,61.8501307964325
"goa.2",4407.684582015,4,6,0.010913045358212,5.52899953997948,219.735962867737
"goa.2",645.43333800749,3,6,0.0530506674689692,5.92144505354749,35.8119819164276
"goa.2",2598.37602180313,2,5,0.0120361057453074,4.95082487637861,76.5164842605591
"goa.2",2063.03838650902,3,6,0.0199746784872087,5.19748497498916,86.2805330753326
"goa.2",3167.69127222002,10,7,0.0101358737261477,6.64260908771332,145.820955276489
"goa.2",2060.99433281119,2,6,0.0123692497190982,5.57366003822363,69.4028418064117
"goa.2",3272.49436618745,6,6,0.0285230989290643,6.67854510401289,174.044686079025
"goa.2",1176.79233284643,7,7,0.0524984154822247,5.83993094115523,62.997478723526
"goa.2",3259.47553995365,10,7,0.0386315990407733,6.22896223805503,154.506886005402
