"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"ffa.1",1383.50891372571,5,6,0.1,13.5441859553718,20.9868652820587
"ffa.1",3302.52604110045,10,6,0.001,15.5224800312585,39.0776751041412
"ffa.1",1229.95170567664,3,5,0.1,7.56409518815268,15.271956205368
"ffa.1",4505.15996252461,6,5,0.1,8.66557993007123,55.7516369819641
"ffa.1",3765.69259062121,9,7,0.0392759677711874,8.70580693437344,40.9107911586761
"ffa.1",4664.80736620999,10,7,0.001,16.8597876665249,41.2492780685425
"ffa.1",1811.77814795282,11,7,0.001,31.3314656148913,19.7390027046204
"ffa.1",4421.57488111653,12,5,0.1,8.26819369010944,52.0512971878052
"ffa.1",3514.51998814247,4,6,0.001,16.0771005570874,37.2458441257477
"ffa.1",1370.55418926161,7,6,0.001,32.6716802217091,18.3470234870911
