"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"woa.2",612.610361303276,9,6,0.0358636020402624,5.09372527736054,52.0827805995941
"woa.2",3806.63933029606,11,5,0.00521050395393133,5.1055311659571,210.292968511581
"woa.2",210.143866085519,7,5,0.0869700429559181,5.00735868392073,32.3448505401611
"woa.2",542.094154693615,6,5,0.0411664913146961,5.76346412883637,52.263514995575
"woa.2",1192.81577065395,6,5,0.0185531282363628,5.85052510733622,80.7044599056244
"woa.2",249.036653794905,5,5,0.0580058796965695,5.40252154454937,30.4961085319519
"woa.2",584.252546630738,8,6,0.1,5.68237222567158,42.9118950366974
"woa.2",504.295541330273,10,5,0.1,5.31458054361588,42.6600072383881
"woa.2",2971.35356191687,2,6,0.0502395755598592,5.82825159216359,92.7522118091583
"woa.2",2214.83671359277,11,5,0.00613010506603758,5.40395016506028,145.342706680298
