"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"gwo.2",649.41778262768,6,5,0.0423781485804076,4.88145194102501,60.9199092388153
"gwo.2",365.331616525845,5,5,0.041491142401297,4.96059019287511,37.3625979423523
"gwo.2",1641.58363925471,3,5,0.0174721262744808,5.51742645970285,81.2214226722717
"gwo.2",932.627451692423,4,5,0.0183198209284363,5.43371695249781,58.6041734218597
"gwo.2",1487.84630149272,5,5,0.021543193819616,6.34554575431837,82.562530040741
"gwo.2",925.499977532353,12,5,0.0464256162307268,6.73722745192016,66.2206735610962
"gwo.2",699.658515631256,3,5,0.0624326047650449,4.9855939963767,51.0086307525635
"gwo.2",887.331542467616,6,5,0.0146152966492252,5.31955083619949,60.2287964820862
"gwo.2",1673.29218339132,3,7,0.024724955023382,5.69378170027577,61.0782461166382
"gwo.2",1376.3278473233,13,5,0.0131326928842834,5.20657826384987,94.2795610427856
