"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"mfo.1",1212.35064947429,15,5,0.0716212122701814,9.73400252983675,30.7126657962799
"mfo.1",4876.75179928748,6,6,0.0202829475070727,9.08108627171426,46.5225794315338
"mfo.1",2986.46550953594,9,5,0.0290479406362806,8.57256998172013,29.8006882667542
"mfo.1",1125.57641519755,6,5,0.0387842073974569,7.46293097523725,33.0478811264038
"mfo.1",3559.25778836588,10,5,0.0110429927214033,6.01786920667334,29.491153717041
"mfo.1",3261.96239088336,5,5,0.013752786859181,7.62541478288147,29.9084067344666
"mfo.1",381.885707121429,8,5,0.062518345199767,6.77940284930954,11.793203830719
"mfo.1",2481.05131789412,9,5,0.0204121461155798,9.27439825949067,34.5415179729462
"mfo.1",3448.79129602208,4,5,0.0214103203308273,7.35128025798385,49.3523275852203
"mfo.1",1441.84930638473,10,5,0.0564734838665975,10.2039734745899,23.9957013130188
