"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"sca.1",620.894991356294,5,5,0.0957375357786246,7.98045445081545,18.8473818302155
"sca.1",5000,4,5,0.0114954519825002,4.87997391204691,23.2662138938904
"sca.1",1039.07323778446,15,5,0.1,8.9892135990436,16.6819415092468
"sca.1",3439.70885882176,15,5,0.0937907086191447,8.91447889692178,21.0721278190613
"sca.1",2113.9592794912,2,5,0.0381623981304723,6.82513746794982,16.0228958129883
"sca.1",5000,12,5,0.0207950406414349,17.0587145259853,26.0376422405243
"sca.1",4999.7125119989,8,5,0.0237145778077278,8.00066825300646,20.6739208698273
"sca.1",3153.87716052355,3,6,0.0347216673588846,8.10574876812574,22.182820558548
"sca.1",5000,14,5,0.0335921977883649,8.55382257175414,23.1240515708923
"sca.1",3987.49480631811,2,5,0.0846864596439983,7.85462769654354,25.1216263771057
