"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"alo.2",3811.89439493227,6,8,0.0798915369672375,7.70023644820135,167.368953227997
"alo.2",2535.69118086293,5,6,0.0320245624004146,6.40873329617503,129.447721481323
"alo.2",3714.32187698483,8,5,0.00714819689794388,5.44244787851379,209.990453720093
"alo.2",3826.05638086135,4,5,0.00498781653184793,4.75907136954945,184.349304437637
"alo.2",1661.96270822732,8,6,0.0167408296402669,5.27127126200014,92.363486289978
"alo.2",3277.30068489001,3,6,0.00969884020936281,6.18517618538079,130.805832147598
"alo.2",4116.04232211096,14,7,0.032665744972526,6.75882947438912,193.607845544815
"alo.2",2860.1277501366,11,6,0.0281231358794225,6.60949300974423,145.781275749207
"alo.2",921.421831968661,15,7,0.0589294507492269,6.37117389522,62.2466645240784
"alo.2",308.733192705969,6,6,0.0706405874408771,5.6156490711531,57.6801888942719
