"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"lbfgsb3.1",2001.24866030385,8,5,0.00994636844248735,12.8683244357531,97.6357867717743
"lbfgsb3.1",2000,8,5,0.01,6.17772137736256,276.908883571625
"lbfgsb3.1",1999.99923299284,8,5,0.00999971920988833,19.6006660509069,100.323155164719
"lbfgsb3.1",2000.00030480871,8,5,0.0100061127135309,8.95631919976718,119.944150209427
"lbfgsb3.1",1999.89893495442,8,5,0.00997220496757149,8.69222616781513,111.408888816833
"lbfgsb3.1",1999.85337407051,8,5,0.00996853230109434,6.48581045215808,121.430597066879
"lbfgsb3.1",1999.99923573581,8,5,0.00999983062892388,15.0463954847478,159.937655925751
"lbfgsb3.1",1999.99798148215,8,5,0.00999974265640829,7.10472235563602,196.276698827744
"lbfgsb3.1",1999.98814490335,8,5,0.0100188155168782,12.3722422042608,122.068065643311
"lbfgsb3.1",2001.84747834365,8,5,0.00997614607385001,9.07167242699232,161.499995946884
