"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"mfo.2",321.852033229468,15,6,0.0948099024273806,5.65999078957083,115.069002866745
"mfo.2",304.860161679902,11,6,0.0700650400066569,5.38357854847292,98.706992149353
"mfo.2",587.26775954874,15,5,0.0188715119811238,5.65436541429578,83.23503947258
"mfo.2",689.839059736109,15,5,0.0196375058483365,5.58885773395536,99.3512916564941
"mfo.2",624.397971706207,6,7,0.0711643091265716,5.98539022695894,119.882765293121
"mfo.2",1009.37471043634,2,5,0.0500213798575774,5.64125558584517,69.1651237010956
"mfo.2",529.167611833423,10,6,0.0601776174219618,6.3615348805008,71.3905856609344
"mfo.2",641.958087539345,15,5,0.0291404238922613,5.95208055909114,121.315266132355
"mfo.2",1033.16587779394,14,5,0.0217850283608046,4.67893150810817,116.584370136261
"mfo.2",1696.31146057584,11,5,0.0157946520890918,5.759855474759,78.1190073490143
