"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"bobyqa.2",2000,8,5,0.0208,6.1256320789611,44.1933782100677
"bobyqa.2",1999.98142483172,8,5,0.0215823149337629,5.26374579956522,43.0042970180511
"bobyqa.2",1999.98860166012,8,5,0.0108249134763867,5.19156896937799,48.2539455890656
"bobyqa.2",1999.99941790917,8,5,0.0215591209508,5.2746633256863,39.6855900287628
"bobyqa.2",2000.01839992857,8,5,0.0208,5.93511280650562,37.6496388912201
"bobyqa.2",2000.00340271973,8,5,0.0209718206880436,6.10357303665948,45.367354631424
"bobyqa.2",2000,8,5,0.0208,6.60248256194729,40.2210042476654
"bobyqa.2",2000.02232372051,8,5,0.0199941436110547,5.80668011721195,46.2477238178253
"bobyqa.2",2000.03841387706,8,5,0.0181017040821454,5.83013766911239,41.2652413845062
"bobyqa.2",2000.001695291,8,5,0.0129981832640268,5.28226257879473,41.1445291042328
