"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjn.2",2005,8,5,0.01001,4.26376224285943,126.826773405075
"hjn.2",1998,9,5,0.01,4.49857527555703,97.4542734622955
"hjn.2",2000,5,5,0.01,4.40255842535696,96.5323429107666
"hjn.2",2000,7,5,0.01,4.61637008500954,87.804276227951
"hjn.2",2015,12,5,0.01,4.55170269658466,115.65017080307
"hjn.2",2001.1110001,9,5,0.01,4.59754675121427,175.388510704041
"hjn.2",2002,9,5,0.01,4.60645592246917,94.3219478130341
"hjn.2",2000,9,5,0.01,4.4552137548965,86.8030230998993
"hjn.2",2000,8,5,0.01,4.59394313912755,105.281458377838
"hjn.2",2000.1002,8,5,0.0101,4.57880945381489,149.894506931305
