"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hjkb.1",1998.45030212402,7,5,0.0132196044921875,5.5920951065803,166.97610783577
"hjkb.1",1999.00122833252,9,5,0.0168397521972656,5.27298013937953,106.646115779877
"hjkb.1",2002.63616943359,8,5,0.0150048828125,5.77370710965642,122.373019933701
"hjkb.1",1998.53221130371,9,5,0.0410287475585938,5.24679048730479,136.977478742599
"hjkb.1",1999.97201919556,8,5,0.0105455017089844,4.85810025707512,126.207953929901
"hjkb.1",2001.73947143555,9,5,0.0169465637207031,5.29663688010052,130.256179332733
"hjkb.1",1998.99979400635,7,5,0.0810487365722656,5.44849431504307,117.105154037476
"hjkb.1",2004.05787658691,9,5,0.0517747497558594,5.54106612601803,138.558096885681
"hjkb.1",2000.59739685059,8,5,0.0109651184082031,5.75030466701739,128.76025390625
"hjkb.1",1999.1646232605,6,6,0.0200936889648437,6.42472017095408,141.368566989899
