"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"goa.1",3756.78910030525,10,5,0.00421939838419531,10.3337008962895,51.0603568553925
"goa.1",1383.58358495631,2,5,0.0664093243198648,9.16537267439705,11.9944205284119
"goa.1",3021.27829393095,2,6,0.0440098298282292,17.4088507271415,23.3219878673553
"goa.1",1098.41136003162,9,5,0.00937715432180012,8.07897396614666,15.2116324901581
"goa.1",2688.53169261457,14,5,0.00454936219409667,13.66348999617,35.9925153255463
"goa.1",3013.00395578659,4,6,0.0969454762586774,7.33993878263804,34.9817035198212
"goa.1",2892.39644604775,7,6,0.0928965957195743,8.59381759763686,33.0809087753296
"goa.1",4088.03299669161,9,6,0.0255678447883997,14.4871273573195,44.4227693080902
"goa.1",4915.28264373685,9,7,0.0992960974499921,22.2318631709464,43.7059125900269
"goa.1",3381.32568494373,6,6,0.038556628301952,8.744379587345,35.969822883606
