"Optimizer","Trees","Depth","Nmin","Shrinkage","MSE","Time"
"hs.2",1240.77579961814,6,6,0.0441274920243304,5.62875202672396,72.6685616970062
"hs.2",1040.70733652916,4,5,0.0137728356241714,5.68413233322894,121.84956240654
"hs.2",307.941736513749,13,5,0.0901381588012446,6.20107998732674,157.787486791611
"hs.2",1221.08416731597,7,7,0.0708557160035707,6.13413430973361,87.2424948215485
"hs.2",3343.65090200733,12,6,0.0121411632630043,6.90032084355679,99.2498023509979
"hs.2",349.052121568867,9,6,0.0603286744505167,6.9606006239645,55.4532201290131
"hs.2",897.285282067466,7,6,0.0194127814888489,5.30186965740924,80.5234892368317
"hs.2",1636.51721723145,6,5,0.00987461347389035,4.76772240199085,82.125807762146
"hs.2",1555.42240607461,4,6,0.0110577943949029,6.46140972322029,91.8287630081177
"hs.2",854.989809727482,3,7,0.0815523570461664,5.81571470228334,62.3288197517395
