"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
15,-25,0.9,112.932869400294,132.802240645949,0.145869970321655
15,-24,0.9,104.560170759523,120.228669878745,0.861594438552856
15,-23,0.9,95.4608271416351,117.785659722929,0.012258768081665
15,-22,0.9,80.7010767179824,100.444127674119,0.0129940509796143
15,-21,0.9,71.9575942738751,84.6681899106707,0.0100815296173096
15,-20,0.9,64.807400333038,73.10748722634,0.0101642608642578
15,-19,0.9,61.0867083137112,75.4949906848255,0.0102493762969971
15,-18,0.9,62.7371994687517,74.4183214502157,0.0113418102264404
15,-17,0.9,52.8042198942078,69.4168194827605,0.0100429058074951
15,-16,0.9,45.4465495729135,59.511831238489,0.0105123519897461
15,-15,0.9,51.7102910914074,64.2971938137773,0.0154519081115723
15,-14,0.9,53.1519574770219,66.0778452267949,0.0155594348907471
15,-13,0.9,47.9093956741734,62.5414216715367,0.0168368816375732
15,-12,0.9,54.7650453676095,73.7800397381771,0.0258932113647461
15,-11,0.9,46.4025199291151,56.3557005113225,0.0243246555328369
15,-10,0.9,44.8677433147078,54.6708376315457,0.019540548324585
15,-9,0.9,45.8967397793385,58.0265459427334,0.0157229900360107
15,-8,0.9,46.1663084885725,54.9542722689597,0.0136740207672119
15,-7,0.9,46.4464911883915,63.7904841374255,0.0114936828613281
15,-6,0.9,32.5558876584185,42.4507091750626,0.0120131969451904
15,-5,0.9,34.9912856051338,44.9081244506919,0.0101146697998047
15,-4,0.9,36.1799128946732,45.5438178374598,0.00901079177856445
15,-3,0.9,45.0504482337477,55.0644419555424,0.0091550350189209
15,-2,0.9,52.6189863230132,63.1078270124978,0.0107772350311279
15,-1,0.9,60.1041980405027,72.7557453143039,0.0102496147155762
15,0,0.9,76.4733926682789,91.3077939476851,0.0111901760101318
15,1,0.9,92.5926633009895,110.793089178569,0.0116703510284424
15,2,0.9,98.3086892040628,112.375534114774,0.0115647315979004
15,3,0.9,111.20838804935,135.580391110571,0.0148649215698242
15,4,0.9,110.216520116065,133.393255725963,0.0137128829956055
15,5,0.9,114.850854240868,134.821502628837,0.015897274017334
15,6,0.9,117.131442861262,127.558217918639,0.0123095512390137
15,7,0.9,117.565942409928,140.291476234907,0.0140082836151123
15,8,0.9,116.760207157126,132.676406837086,0.0166516304016113
15,9,0.9,119.068314646963,139.956456270161,0.0163609981536865
15,10,0.9,117.109577619433,138.353708976361,0.0163729190826416
16,-25,0.9,104.550275972624,125.705588140609,0.0100352764129639
16,-24,0.9,93.9563990284347,107.241889737626,0.0120851993560791
16,-23,0.9,82.7196137747036,103.782194054805,0.00953102111816406
16,-22,0.9,72.2012616823859,82.1561747231749,0.00941753387451172
16,-21,0.9,64.7162553711144,73.9310245573283,0.00925230979919434
16,-20,0.9,59.7387396245874,70.05830982915,0.0104098320007324
16,-19,0.9,60.5833711426263,72.7333539196319,0.00919580459594727
16,-18,0.9,54.7193963307037,67.5855931250579,0.0093538761138916
16,-17,0.9,46.9084358336166,60.5957175267586,0.00902676582336426
16,-16,0.9,50.406561114448,70.8106207441388,0.0100533962249756
16,-15,0.9,53.6790583999012,62.0229173826027,0.0142393112182617
16,-14,0.9,56.6823223821068,73.2431959555936,0.0171337127685547
16,-13,0.9,54.246862684709,72.6877190969748,0.0193545818328857
16,-12,0.9,51.8359344658447,69.4736464574207,0.0223214626312256
16,-11,0.9,52.4678865309666,68.5047943420268,0.025343656539917
16,-10,0.9,46.2425377742785,57.0443258387944,0.0189611911773682
16,-9,0.9,47.0090361071425,59.9161303128491,0.015369176864624
16,-8,0.9,47.634829079221,60.8027930172714,0.0136427879333496
16,-7,0.9,42.1352490117079,54.8146519452329,0.0113654136657715
16,-6,0.9,33.1562234327346,43.9232141594758,0.0119585990905762
16,-5,0.9,34.0633941069242,42.387555208521,0.0099484920501709
16,-4,0.9,38.5549535381366,48.7801720817434,0.0093839168548584
16,-3,0.9,47.7127617209696,58.1822119812071,0.00896286964416504
16,-2,0.9,51.3376863407516,61.9304516723885,0.0109491348266602
16,-1,0.9,61.5196342894455,77.214984335307,0.0100982189178467
16,0,0.9,76.327179976163,85.9432467501156,0.0111541748046875
16,1,0.9,94.6152993989002,106.859727680297,0.0116579532623291
