"Cost","Gamma","Epsilon","MSE","MSE_UCL","Time"
2,-7,0.5,48.8297617073961,57.7507355381821,0.0788195133209229
2,-6,0.5,43.3962088180139,55.8393809437405,0.774353265762329
2,-5,0.5,37.8579633694734,52.0868540654255,0.0124716758728027
2,-4,0.5,29.5001013242178,40.5028636490276,0.0124218463897705
2,-3,0.5,24.8171576162398,32.2858701014968,0.0116546154022217
2,-2,0.5,24.447038429392,32.3079991160211,0.0119030475616455
2,-1,0.5,30.7237400805677,36.6628500052618,0.0118758678436279
2,0,0.5,49.0616168770317,58.9408149216732,0.0147290229797363
2,1,0.5,68.2275156302081,93.6178495568407,0.0169219970703125
2,2,0.5,81.0617890210175,96.1102439206678,0.0168025493621826
2,3,0.5,92.921233589764,108.082403841891,0.0197439193725586
2,4,0.5,104.396845309274,121.635811063065,0.0177979469299316
2,5,0.5,112.936910101356,130.401025418207,0.0222797393798828
2,6,0.5,116.511333319525,140.647546018347,0.0158796310424805
2,7,0.5,118.435343097899,137.237421075945,0.0186853408813477
2,8,0.5,116.824802652038,134.254204150611,0.0230903625488281
2,9,0.5,117.464747407074,147.36110399621,0.0225646495819092
2,10,0.5,118.941879742503,149.483922270633,0.0230069160461426
3,-25,0.5,119.358604522694,144.571755007852,0.0130305290222168
3,-24,0.5,116.617840823604,136.191217526028,0.0149335861206055
3,-23,0.5,116.908265466704,135.698893645416,0.0128626823425293
3,-22,0.5,118.014845472592,137.320879866216,0.0127077102661133
3,-21,0.5,117.675101826194,133.806552115463,0.0127773284912109
3,-20,0.5,118.163151728862,133.535667516929,0.0126609802246094
3,-19,0.5,118.430781645229,132.703766929176,0.0126574039459229
3,-18,0.5,117.59325562377,139.48203729875,0.0125296115875244
3,-17,0.5,118.463936646212,139.643675460084,0.012340784072876
3,-16,0.5,118.348529822904,137.809682300127,0.0126533508300781
3,-15,0.5,116.890368651575,152.922388614787,0.0148890018463135
3,-14,0.5,112.154067412673,130.029312349263,0.012345552444458
3,-13,0.5,110.444455329934,125.055872388948,0.0126118659973145
3,-12,0.5,99.0102389716757,113.720753242878,0.0128762722015381
3,-11,0.5,88.4932299198187,99.7128809850863,0.0126280784606934
3,-10,0.5,73.9244932716678,89.5176832075275,0.0118763446807861
3,-9,0.5,56.6949931396026,66.0114373038526,0.0115253925323486
3,-8,0.5,48.8747872362464,60.9277192417015,0.0108458995819092
3,-7,0.5,43.3442856049094,57.7408685270151,0.0110304355621338
3,-6,0.5,36.5859853984549,50.9826603945663,0.0134289264678955
3,-5,0.5,29.8018017093738,38.4690535423561,0.0119190216064453
3,-4,0.5,24.5542287343134,31.6572429772462,0.0107274055480957
3,-3,0.5,21.9970816711782,27.4376584032439,0.0114500522613525
3,-2,0.5,24.0650957121601,31.5339907425948,0.012169361114502
3,-1,0.5,31.6616576344827,46.33724980278,0.0119848251342773
3,0,0.5,49.2061658713514,63.2248387259836,0.013845682144165
3,1,0.5,71.7056516425504,84.6940539053516,0.0163748264312744
3,2,0.5,79.7855696860174,93.187590457506,0.0168066024780273
3,3,0.5,93.2352693697251,110.485298077071,0.0194358825683594
3,4,0.5,105.009527060036,122.514753084994,0.0179808139801025
3,5,0.5,111.835876258106,136.729077138896,0.021559476852417
3,6,0.5,116.648140497125,139.19486701398,0.0159258842468262
3,7,0.5,118.259767010337,140.306362767405,0.0183045864105225
3,8,0.5,119.049043336431,134.79442899338,0.0224931240081787
3,9,0.5,117.434257143004,128.164933671532,0.0221469402313232
3,10,0.5,117.051824176175,135.871677384027,0.0222609043121338
4,-25,0.5,117.670486486654,138.40427416552,0.0125586986541748
4,-24,0.5,115.967789341379,137.518052949717,0.0147666931152344
4,-23,0.5,120.939130993068,138.853244490977,0.0125148296356201
4,-22,0.5,119.946071609715,133.230009492481,0.0123658180236816
4,-21,0.5,118.114729422753,143.880755077309,0.0123987197875977
4,-20,0.5,115.798965791277,142.320648434593,0.0124986171722412
4,-19,0.5,116.836388088575,130.735111976917,0.0123376846313477
4,-18,0.5,116.766084000423,136.904254673934,0.0122873783111572
4,-17,0.5,116.548790152139,134.096433600724,0.0123231410980225
4,-16,0.5,116.019151132795,136.285690147263,0.0123927593231201
4,-15,0.5,112.461844574996,126.820480178905,0.0146515369415283
4,-14,0.5,112.909141957887,131.739500406445,0.0124902725219727
4,-13,0.5,102.18638715742,120.097893473193,0.0125062465667725
4,-12,0.5,85.5332104789797,101.045996622874,0.0126082897186279
4,-11,0.5,73.666634653117,85.775217239662,0.0115952491760254
4,-10,0.5,58.4130503792829,67.2898950567705,0.0114121437072754
4,-9,0.5,48.2515011430935,59.1842130795995,0.0110511779785156
4,-8,0.5,42.804998909491,54.6779651812967,0.0109937191009521
4,-7,0.5,38.6814132341419,51.854746125826,0.0107665061950684
4,-6,0.5,32.9530107007657,43.6237433600877,0.013322114944458
4,-5,0.5,26.7298179435304,35.13970457059,0.0119946002960205
4,-4,0.5,24.5021285716756,30.638019171211,0.0113575458526611
4,-3,0.5,25.3489777590759,31.9701304244258,0.0149035453796387
4,-2,0.5,22.6060931889416,28.2333513742249,0.0149579048156738
4,-1,0.5,31.2754867746177,37.1340318312076,0.0121250152587891
4,0,0.5,49.7668662619541,69.2908855694215,0.0139992237091064
4,1,0.5,70.3089905600486,89.7945325717425,0.0161855220794678
4,2,0.5,82.2448124501283,98.5750034614973,0.0164241790771484
4,3,0.5,97.0177154038182,113.874126983464,0.019423246383667
4,4,0.5,104.945793785538,119.944135395002,0.0179142951965332
4,5,0.5,113.949231165769,140.043338231722,0.0218236446380615
4,6,0.5,116.977702395193,137.881827469474,0.015981912612915
4,7,0.5,116.778373486309,139.060581099734,0.0185732841491699
4,8,0.5,118.576920025327,139.554904618429,0.0227477550506592
4,9,0.5,117.935084398217,137.058976808417,0.0219042301177979
4,10,0.5,119.562619216033,141.091445462676,0.0220253467559814
5,-25,0.5,120.807412782904,135.847666787035,0.0126891136169434
5,-24,0.5,124.025947343748,145.918737103566,0.0149414539337158
5,-23,0.5,119.433557489701,141.809887152097,0.0123417377471924
5,-22,0.5,117.551729699598,141.848347446445,0.0124132633209229
5,-21,0.5,118.467408984675,138.683467627456,0.0125601291656494
5,-20,0.5,118.875951471249,141.770515506518,0.0124189853668213
5,-19,0.5,117.76883858932,132.625230147812,0.0124106407165527
5,-18,0.5,119.776410183914,144.855954388168,0.0123286247253418
5,-17,0.5,116.981537351908,129.172224557351,0.0123498439788818
5,-16,0.5,111.75785785268,136.910638131959,0.0144519805908203
5,-15,0.5,108.127560437362,125.757571491801,0.0127053260803223
5,-14,0.5,101.401730553643,118.295499362645,0.012523889541626
5,-13,0.5,87.1544940454726,97.6502469459275,0.0125997066497803
5,-12,0.5,74.1872908304503,85.5752894231665,0.0117342472076416
5,-11,0.5,58.0290825690991,72.7514652520612,0.0111308097839355
5,-10,0.5,50.531701333917,60.9568730337423,0.0140933990478516
5,-9,0.5,43.7624737573746,53.9270075071019,0.0142312049865723
5,-8,0.5,39.5449028839026,50.1163939856724,0.0120882987976074
5,-7,0.5,32.7128472538383,43.9685481844413,0.0185613632202148
5,-6,0.5,27.0601569991056,37.3054905187872,0.0136950016021729
5,-5,0.5,23.6269335499173,29.459060838991,0.013636589050293
5,-4,0.5,23.0558496340338,27.886205004899,0.0170347690582275
5,-3,0.5,21.6501487345529,26.8521330714466,0.0159881114959717
5,-2,0.5,22.253410481244,29.5659525765727,0.0154073238372803
5,-1,0.5,30.9685111688225,39.5669519508621,0.0124504566192627
5,0,0.5,50.3084145690008,65.1870073513997,0.0141339302062988
5,1,0.5,69.5660304136818,94.4708195004198,0.0164580345153809
5,2,0.5,83.5234203408136,96.906688293378,0.018989086151123
5,3,0.5,94.4348205962823,117.297953933925,0.0173969268798828
5,4,0.5,104.667970256168,121.430480815197,0.0177896022796631
5,5,0.5,113.168858336686,130.261298446231,0.0221247673034668
5,6,0.5,116.753487549691,129.227086938074,0.0156779289245605
5,7,0.5,118.191563957075,135.75002729105,0.0184595584869385
5,8,0.5,118.247567866794,128.519175373387,0.0225715637207031
5,9,0.5,118.507326196445,138.285585887512,0.0223226547241211
5,10,0.5,118.824838578519,142.432791016228,0.0224602222442627
6,-25,0.5,118.235675278423,142.472489949067,0.0148696899414062
6,-24,0.5,121.792077776838,141.15872401457,0.0126416683197021
6,-23,0.5,120.904526164751,151.015761230949,0.0125410556793213
6,-22,0.5,120.958329412206,145.758946148994,0.0126147270202637
6,-21,0.5,117.358416717182,128.129679315826,0.0124306678771973
6,-20,0.5,117.332174536746,136.523933243621,0.0124475955963135
6,-19,0.5,116.211317231548,137.795770017169,0.0124468803405762
6,-18,0.5,116.438179831259,134.825162598902,0.0124030113220215
6,-17,0.5,112.450761113605,133.02991801289,0.0125982761383057
6,-16,0.5,107.024697076645,123.957143968892,0.014798641204834
6,-15,0.5,102.12107119557,112.725450557934,0.0124721527099609
