"Optimizer","Nu","Iter","Depth","Error","Time"
"ffa.2",0.44085889980197,51,8,0.0712250712250712,2749.44551825523
"ffa.2",0.284202815592289,121,10,0.0683760683760684,6261.85835838318
"ffa.2",0,289,11,0.641025641025641,13137.0639076233
"ffa.2",0,139,9,0.641025641025641,6555.48895049095
"ffa.2",0.315530132409185,125,7,0.0626780626780627,5887.7846391201
"ffa.2",0.961338460957632,60,12,0.0598290598290598,3232.90166497231
"ffa.2",0.660909073753282,231,4,0.0797720797720798,9969.86234712601
"ffa.2",0.00236066072247924,88,6,0.102564102564103,4370.19961857796
"ffa.2",0.199492629198358,219,18,0.0712250712250712,10179.3503518105
"ffa.2",0.277071489533409,67,12,0.0712250712250712,3594.52725410461
