"Optimizer","Nu","Iter","Depth","Error","Time"
"bobyqa.1",0.2,100,2,0.0655270655270655,337.742474317551
"bobyqa.1",0.4,100,2,0.0769230769230769,311.040667533875
"bobyqa.1",0.399596026271035,100,2,0.0797720797720798,310.859410762787
"bobyqa.1",0.400051282033904,100,2,0.0797720797720798,358.270204305649
"bobyqa.1",0.4,100,2,0.0826210826210826,301.995233058929
"bobyqa.1",0.296494383257459,100,2,0.0769230769230769,318.440095424652
"bobyqa.1",0.295258502203077,100,2,0.0826210826210826,315.964163541794
"bobyqa.1",0.295840190165981,100,2,0.0797720797720798,323.796797275543
"bobyqa.1",0.199668586675683,100,2,0.0797720797720798,319.327265024185
"bobyqa.1",0.2,100,2,0.0854700854700855,310.249277114868
