"Optimizer","Nu","Iter","Depth","Error","Time"
"lbfgsb3.1",0.0136201489201363,100,2,0.0740740740740741,6228.79837226868
"lbfgsb3.1",0.0117019857641167,100,2,0.0911680911680912,2210.46684384346
"lbfgsb3.1",0.0133452378847125,100,2,0.0968660968660969,3208.94262290001
"lbfgsb3.1",0.008864500461405,100,2,0.0712250712250712,4801.19023394585
"lbfgsb3.1",0.0118238539662379,100,2,0.0740740740740741,4875.77427268028
"lbfgsb3.1",0.00532964445969348,100,2,0.0911680911680912,3808.69243907928
"lbfgsb3.1",0.0124279289717298,100,2,0.0826210826210826,4620.61389183998
"lbfgsb3.1",0.00698242537050365,100,2,0.0854700854700855,5957.64909005165
"lbfgsb3.1",0.0120040045666046,100,2,0.0769230769230769,6482.83989453316
"lbfgsb3.1",0.0026026444410185,100,2,0.0997150997150997,7086.10836577415
