"Optimizer","Nu","Iter","Depth","Error","Time"
"da.2",0.14447292619655,91,16,0.0626780626780627,6895.22084498405
"da.2",0.325769748869518,185,4,0.0769230769230769,9447.09792256355
"da.2",0.166597027797252,111,4,0.0712250712250712,6470.79798054695
"da.2",0.100710822546137,241,20,0.0683760683760684,9201.16696095467
"da.2",0.124378670019715,174,7,0.0626780626780627,10269.1645178795
"da.2",0.154367721440794,188,2,0.0769230769230769,8275.83107972145
"da.2",0.8,250,11,0.0683760683760684,7592.57245397568
"da.2",0.113509066802414,130,10,0.0740740740740741,7438.44158053398
"da.2",0.0754861209926673,208,20,0.0626780626780627,9748.15587306023
"da.2",0.454971433384344,71,9,0.0655270655270655,7401.74097824097
