"Optimizer","Nu","Iter","Depth","Error","Time"
"woa.1",0.492854110663757,56,6,0.0797720797720798,811.794708490372
"woa.1",0.859810364898294,181,3,0.0712250712250712,2064.89339852333
"woa.1",0.5528236799043,283,19,0.0655270655270655,3004.92900180817
"woa.1",0.0920057288718521,216,12,0.0712250712250712,2239.96011519432
"woa.1",0.547208544981317,100,8,0.0626780626780627,1256.12729620934
"woa.1",0.855830896645784,256,6,0.0740740740740741,2640.04824566841
"woa.1",0.320432364474982,244,8,0.0626780626780627,2645.32008934021
"woa.1",0.0458447207204843,81,12,0.0854700854700855,1053.53116250038
"woa.1",0.453296323782106,50,7,0.0712250712250712,900.320618152618
"woa.1",0.536334848420849,259,18,0.0655270655270655,2860.68889403343
