"Optimizer","Nu","Iter","Depth","Error","Time"
"woa.2",0.265854972595318,233,10,0.0740740740740741,9938.47809910774
"woa.2",0.46722666641613,92,1,0.0712250712250712,3622.16339182854
"woa.2",0.616816097171977,254,20,0.0712250712250712,10292.0024769306
"woa.2",0.44844389683567,224,7,0.0626780626780627,9417.25933885574
"woa.2",0.251126503385678,104,7,0.0683760683760684,7834.43771696091
"woa.2",0.253103221300989,205,9,0.0712250712250712,9057.91243052483
"woa.2",0.248814467806369,93,4,0.0769230769230769,4645.50664329529
"woa.2",0.13369719708049,88,13,0.0740740740740741,3995.22896933556
"woa.2",0.0530786065074051,269,20,0.0683760683760684,8849.51560521126
"woa.2",0.0505785078275949,186,12,0.0626780626780627,7946.20522546768
