"Optimizer","Nu","Iter","Depth","Error","Time"
"goa.2",0.272932054777019,207,6,0.0683760683760684,9175.33818125725
"goa.2",0.0770279600176082,225,15,0.0626780626780627,9728.3155875206
"goa.2",0.499933395441781,98,12,0.0712250712250712,4544.1843984127
"goa.2",0.711223007521388,133,10,0.0655270655270655,6060.08789157867
"goa.2",0.574581702686539,193,16,0.0712250712250712,8227.54737973213
"goa.2",0.284892488513773,80,18,0.0683760683760684,3944.53944540024
"goa.2",0.124598993452242,211,6,0.0683760683760684,9156.25182271004
"goa.2",0.981214973832997,218,19,0.0883190883190883,9204.22570753098
"goa.2",0.0228369741117716,218,18,0.0683760683760684,9339.08008694649
"goa.2",0.199115774958738,173,4,0.0683760683760684,7317.06212568283
