"Optimizer","Nu","Iter","Depth","Error","Time"
"gwo.1",0.316585429063464,241,7,0.0740740740740741,2727.70786499977
"gwo.1",0.0471522399987708,261,20,0.0655270655270655,2663.62908959389
"gwo.1",0.316215448314529,300,7,0.0883190883190883,2778.78738188744
"gwo.1",0.170181183252536,79,13,0.0683760683760684,1042.47937130928
"gwo.1",0.602541579527436,150,12,0.0626780626780627,1718.22963023186
"gwo.1",0.089312736143365,115,6,0.0655270655270655,2052.94019603729
"gwo.1",0.264905512691446,105,13,0.0683760683760684,1749.79165148735
"gwo.1",0.75282770055818,150,7,0.0797720797720798,1366.97758817673
"gwo.1",0.795015846229345,128,4,0.0740740740740741,1705.60032629967
"gwo.1",0.459531817566351,161,19,0.0740740740740741,1877.23026943207
