"Optimizer","Nu","Iter","Depth","Error","Time"
"ga.2",0.916734099388123,180,16,0.0569800569800569,8466.6928524971
"ga.2",0.261870635282259,223,15,0.0569800569800569,10113.2051203251
"ga.2",0.703910231590271,198,14,0.0569800569800569,10887.975730896
"ga.2",0.473959073424339,132,17,0.0541310541310541,10555.1543352604
"ga.2",0.666866005830523,153,12,0.0484330484330484,13794.9003999233
"ga.2",0.245822221040726,77,14,0.0569800569800569,7295.14175820351
"ga.2",0.266491611409309,152,11,0.0484330484330484,15943.2982778549
"ga.2",0.263422593474388,136,17,0.0541310541310541,8444.57997584343
"ga.2",0.210394293069839,136,13,0.0569800569800569,7883.99197840691
"ga.2",0.250732839107513,224,13,0.0541310541310541,12949.50314641
