"Optimizer","Nu","Iter","Depth","Error","Time"
"hs.2",0.199401427630801,91,15,0.0683760683760684,8040.33643364906
"hs.2",0.148663225152995,237,7,0.0683760683760684,9085.98865389824
"hs.2",0.0502599366707727,194,12,0.0626780626780627,6524.35826325417
"hs.2",0.12794756423682,96,18,0.0683760683760684,7176.14906406403
"hs.2",0.0379675256554037,129,12,0.0598290598290598,7849.53763246536
"hs.2",0.0612370789516717,211,19,0.0655270655270655,8365.03734993935
"hs.2",0.801073953509331,83,16,0.0769230769230769,6412.77633595467
"hs.2",0.107574900845066,89,7,0.056980056980057,7622.40884995461
"hs.2",0.0867916163988411,195,18,0.0712250712250712,7733.74732208252
"hs.2",0.297865187516436,68,6,0.0683760683760684,8834.19295573235
