"Optimizer","Nu","Iter","Depth","Error","Time"
"hjkb.2",0.553421020507812,100,1,0.0655270655270655,12909.2497553825
"hjkb.2",0.329273223876953,103,2,0.056980056980057,15057.6414384842
"hjkb.2",0.0683174133300781,100,3,0.056980056980057,15519.3392841816
"hjkb.2",0.493949890136719,103,4,0.056980056980057,16840.0980648994
"hjkb.2",0.876029968261719,101,3,0.0598290598290598,13870.5263352394
"hjkb.2",0.361179351806641,100,2,0.056980056980057,15808.3756871223
"hjkb.2",0.785564422607422,102,3,0.0655270655270655,17449.7962477207
"hjkb.2",0.230541229248047,100,4,0.0598290598290598,15505.5858817101
"hjkb.2",0.999744415283203,105,5,0.056980056980057,13870.2632679939
"hjkb.2",0.250896453857422,100,3,0.0598290598290598,11347.9149756432
