"Optimizer","Nu","Iter","Depth","Error","Time"
"mfo.2",0.246159126645948,232,9,0.0655270655270655,9242.63033938408
"mfo.2",0.110467939375151,300,20,0.0655270655270655,6834.80669307709
"mfo.2",0.159815719285367,206,3,0.0626780626780627,7114.0311820507
"mfo.2",0.125732487144649,71,19,0.0598290598290598,7865.65576887131
"mfo.2",0.103932400295296,61,10,0.056980056980057,7832.02522134781
"mfo.2",0.630864607260969,258,6,0.0712250712250712,8392.17443966866
"mfo.2",0.512584968102795,82,20,0.0683760683760684,4586.19258141518
"mfo.2",0.721782659430509,226,13,0.0740740740740741,8028.84010243416
"mfo.2",0.415183285606938,118,4,0.0683760683760684,6058.93420815468
"mfo.2",0.145591158738577,300,12,0.0712250712250712,11159.3781030178
