data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Lichen,ada,hjn,0.5,10,class,286.393870353699,0.85952380952381,0.822619047619048,0.875252843724153
Lichen,ada,hjn,0.5,10,class,415.725115776062,0.871428571428571,0.827380952380952,0.873885235564361
Lichen,ada,hjn,0.5,10,class,431.714031219482,0.873809523809524,0.820238095238095,0.880739654904145
Lichen,ada,hjn,0.5,10,class,212.372215509415,0.873809523809524,0.838095238095238,0.889469417169624
Lichen,ada,hjn,0.5,10,class,353.384376525879,0.871428571428571,0.829761904761905,0.88803629484649
Lichen,ada,hjn,0.5,10,class,290.474971055984,0.85952380952381,0.833333333333333,0.889477606440042
Lichen,ada,hjn,0.5,10,class,254.084187030792,0.85952380952381,0.825,0.881419364348829
Lichen,ada,hjn,0.5,10,class,234.290417671204,0.861904761904762,0.827380952380952,0.876546748450178
Lichen,ada,hjn,0.5,10,class,310.049952745438,0.871428571428571,0.835714285714286,0.890263776400159
Lichen,ada,hjn,0.5,10,class,210.885099649429,0.861904761904762,0.820238095238095,0.877889788798714
