data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Lichen,en,ga,0.5,10,class,14.4478604793549,0.873809523809524,0.845238095238095,0.892917100015558
Lichen,en,ga,0.5,10,class,17.2070035934448,0.878571428571429,0.848809523809524,0.898240125787191
Lichen,en,ga,0.5,10,class,16.9838852882385,0.883333333333333,0.848809523809524,0.897339306041223
Lichen,en,ga,0.5,10,class,15.3995621204376,0.873809523809524,0.857142857142857,0.898682346389758
Lichen,en,ga,0.5,10,class,18.2055871486664,0.880952380952381,0.854761904761905,0.896143672560208
Lichen,en,ga,0.5,10,class,16.6643550395966,0.883333333333333,0.851190476190476,0.9056104691633
Lichen,en,ga,0.5,10,class,17.3028273582458,0.876190476190476,0.85,0.901040856270113
Lichen,en,ga,0.5,10,class,16.8373663425446,0.89047619047619,0.855952380952381,0.899149134803578
Lichen,en,ga,0.5,10,class,16.1622478961945,0.878571428571429,0.855952380952381,0.902334760996141
Lichen,en,ga,0.5,10,class,14.2112834453583,0.876190476190476,0.855952380952381,0.899001727936056
