data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Lichen,svm,ga,0.25,10,class,19.0789422988892,0.855555555555556,0.832142857142857,0.877603164334087
Lichen,svm,ga,0.25,10,class,15.9160375595093,0.857142857142857,0.845238095238095,0.89376878413902
Lichen,svm,ga,0.25,10,class,13.4066078662872,0.86031746031746,0.846428571428571,0.897363873852479
Lichen,svm,ga,0.25,10,class,13.6846482753754,0.849206349206349,0.817857142857143,0.867178223092104
Lichen,svm,ga,0.25,10,class,17.9690608978271,0.855555555555556,0.836904761904762,0.890976242926515
Lichen,svm,ga,0.25,10,class,15.3194274902344,0.86031746031746,0.846428571428571,0.903342041257542
Lichen,svm,ga,0.25,10,class,15.3893160820007,0.855555555555556,0.842857142857143,0.888773329184101
Lichen,svm,ga,0.25,10,class,14.1649565696716,0.852380952380952,0.863095238095238,0.906208285903807
Lichen,svm,ga,0.25,10,class,17.0812864303589,0.853968253968254,0.852380952380952,0.889100900000818
Lichen,svm,ga,0.25,10,class,13.8864505290985,0.853968253968254,0.822619047619048,0.85430468999517
