"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"spg.2",1.99991620391175,-5.000552344829,0.399951847111541,69.5249593257904,618.809154347689
"spg.2",2.00082770004052,-5.00045959530121,0.399593683700547,70.018483877182,622.840506405526
"spg.2",1.99995236182151,-5.00022204316098,0.399976879317106,66.2993361949921,622.462804678139
"spg.2",1.99980015207776,-5.00094646213101,0.399916171275332,67.4623770713806,623.302514010542
"spg.2",2.00347241118636,-5.00024919971225,0.399708510303501,68.9009070396423,622.786379343302
"spg.2",2.00032905192087,-5.00032179285046,0.399852581087446,69.070140838623,625.562244023237
"spg.2",1.99994347700814,-5.0003426411801,0.399946319809081,68.3691847324371,621.698946332897
"spg.2",2.00029521885894,-5.00162609510668,0.399862742721402,68.7190134525299,628.413589948028
"spg.2",2.00106088501052,-5.0003655424516,0.399397162084646,68.8166027069092,623.753818381648
"spg.2",1.99973152446706,-5.00021423018586,0.399879650405687,68.1609861850739,625.790098358811
