"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjn.1",6,-4,0,1.239990234375,341.096177125145
"hjn.1",1.9999,-5,0,0.683141231536865,509.096252620622
"hjn.1",9,-4,0,0.638180732727051,290.851368055886
"hjn.1",6,-3,0,0.478379726409912,341.543302128029
"hjn.1",3.000001,-2.9999,0,0.713443279266357,377.341473338252
"hjn.1",2,-5,0.3,0.439990043640137,549.028400110292
"hjn.1",3.997,-4,0,0.525707006454468,310.925770816736
"hjn.1",3,-4.0001,0,0.477076768875122,371.972006510924
"hjn.1",3,-3.99,0,0.498741865158081,395.764426699399
"hjn.1",2.9901,-5,0,0.514896631240845,422.041874202869
