"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"ffa.2",783.083517252468,-10,0,2.20537209510803,487.721620380025
"ffa.2",104.465345873078,-6,0,1.82172918319702,237.926280861419
"ffa.2",59.2053279192187,-5,0,1.59044051170349,337.72069538997
"ffa.2",991.195061103441,-8,0,3.10749101638794,534.993245128412
"ffa.2",425.252189029195,-7,0,3.04628038406372,885.108130490624
"ffa.2",838.897930906992,-10,0,1.4820032119751,362.945788721336
"ffa.2",982.196137099247,-10,0,2.42738842964172,297.058582669304
"ffa.2",242.795210392401,-8,0,2.03156232833862,592.541539472371
"ffa.2",159.765453060949,-7,0,1.923015832901,759.724964588038
"ffa.2",1002.8350614877,-8,0,3.27730894088745,972.988249215917
