"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"lbfgsb3.2",1.99993724469012,-4.9996862234506,0.400006275530988,4.28011274337769,834.183865732376
"lbfgsb3.2",1.99071074967695,-5.04567333451012,0.396805040667265,4.62181234359741,723.106191809778
"lbfgsb3.2",1.99392408131012,-4.96852576060883,0.399702314925155,3.66588973999023,707.838741814601
"lbfgsb3.2",1.99961984804485,-4.99815503597137,0.399858314339049,2.43968987464905,662.462615318543
"lbfgsb3.2",2.00000686792594,-5.00000003360042,0.400000000672008,4.31033205986023,657.066898932556
"lbfgsb3.2",2.00173667517949,-5.00000849645391,0.399999320283687,3.79336881637573,680.545821811097
"lbfgsb3.2",1.99934459978752,-5.00327700106238,0.400065540021248,6.6642153263092,650.52026530118
"lbfgsb3.2",2.0239962821754,-5.00009172571228,0.399728079702663,4.43138122558594,672.875528945356
"lbfgsb3.2",2.00301180987638,-5.00000109077774,0.40000029469764,5.44876074790955,759.175235147383
"lbfgsb3.2",2.03647971342301,-5.00017847217917,0.400003569443584,2.58166861534119,782.893934940983
