"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"alo.1",912.712250940095,-10,0,1.91350126266479,1036.72608469356
"alo.1",389.365405436161,-4,0,1.01434755325317,747.233921832698
"alo.1",1024,-10,0,1.04031014442444,1295.8381786414
"alo.1",593.53553272101,-6,0,0.915673494338989,1032.8172342673
"alo.1",636.894743382407,-8,0,1.36436414718628,418.782305520307
"alo.1",805.898006100153,-8,0,0.836952924728394,573.339714617952
"alo.1",273.025725270595,-8,0,0.80492115020752,419.679506320755
"alo.1",248.800846863487,-7,0,0.862643480300903,509.564932159194
"alo.1",58.5812829531334,-6,0,0.943322658538818,576.264743759224
"alo.1",121.406939895914,-5,0,0.807678699493408,568.063365036124
