"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"ga.1",445.195505092763,-6.5424732936971,0.193577555247213,4.07478165626526,285.375842023533
"ga.1",482.927073183451,-6.84150861324891,0.120560357350409,2.29895234107971,287.364581014425
"ga.1",513.545181644135,-7.69238135032723,0.100830632381518,1.93719959259033,369.687466056064
"ga.1",239.04889544092,-4.48207432087353,0.109562640441646,1.83287024497986,378.647249202328
"ga.1",862.267819390606,-8.08088891541945,0.163372380214317,1.83289551734924,332.242631359225
"ga.1",333.742055386305,-7.18847763538361,0.105619162321091,2.45809578895569,247.939368631019
"ga.1",817.074408229673,-9.50591796077788,0.121713952510618,2.14422082901001,307.295285850213
"ga.1",710.066800914705,-7.30298764305189,0.1305020772852,1.61944174766541,312.829882422358
"ga.1",271.561039382017,-5.60150655171709,0.18803254455282,2.8994607925415,366.549156026416
"ga.1",861.861059218645,-4.98863360285759,0.195424750447273,2.25794768333435,357.528489524133
