"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"pso.1",811.151474413928,-9,0,5.08470129966736,715.103957208978
"pso.1",446.895660395268,-8,0,4.22527146339417,1557.19005980789
"pso.1",924.088676870568,-9,0,2.9460711479187,803.632271140802
"pso.1",375.844902360447,-7,0,3.42245221138,1159.28270965351
"pso.1",322.323630066821,-8,0,3.67609906196594,639.707749096824
"pso.1",317.404181166319,-6,0,3.91642117500305,1967.41115259372
"pso.1",22.5481587086029,-5,0,3.59256839752197,750.001640028461
"pso.1",358.160422787769,-8,0,3.70020961761475,750.739237291773
"pso.1",210.431825105799,-6,0,3.28785467147827,951.675722577635
"pso.1",946.527350454126,-8,0,3.24305081367493,836.805137116675
