"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"woa.1",971.394731708307,-8,0,1.89431476593018,492.084015746782
"woa.1",88.4041052448101,-9,0,0.84251856803894,863.584291040582
"woa.1",990.416154803684,-9,0,1.17498731613159,1039.6129897444
"woa.1",468.762425052763,-8,0,1.27975630760193,706.170712068826
"woa.1",171.400210617447,-8,0,0.866865396499634,477.719687509194
"woa.1",735.038183973195,-8,0,1.34437727928162,1513.76425536744
"woa.1",185.701669915077,-6,0,0.759688138961792,1107.78833475464
"woa.1",347.665942116585,-8,0,0.872460603713989,791.792266485426
"woa.1",423.785739993327,-10,0,0.788511037826538,1128.73534077204
"woa.1",129.654509820668,-8,0,0.93336009979248,830.952881700721
