"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"da.2",170.593378866127,-9,0,2.02406597137451,378.359327987371
"da.2",731.153203015582,-8,0,1.71858906745911,274.224905827872
"da.2",720.384581911996,-8,0,1.38557195663452,277.689725996688
"da.2",380.966221249822,-7,0,1.12358903884888,341.926170877166
"da.2",856.227954207361,-10,0,1.01046919822693,396.072513928964
"da.2",903.744704137741,-10,0,1.20239543914795,862.116402407486
"da.2",641.592667655579,-7,0,1.28935670852661,438.50322597097
"da.2",1024,-5,0,0.951172828674316,421.936900503834
"da.2",527.472326842244,-4,0,0.961875915527344,551.700423990964
"da.2",462.737884921079,-7,0,1.19788098335266,434.102438918285
