"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"sca.1",1024,-10,0,1.98202466964722,734.016244605614
"sca.1",865.894918311387,-10,0,0.998576402664185,531.602663111339
"sca.1",261.225412125715,-8,0,1.12449645996094,1122.9450827648
"sca.1",460.43430918091,-10,0,0.958987951278687,301.955321219197
"sca.1",447.312359734007,-10,0,0.900040626525879,774.942943653539
"sca.1",1024,-10,0,1.12076091766357,962.139194297548
"sca.1",205.381273026811,-7,0,0.914577722549438,461.428068456885
"sca.1",101.856033314464,-5,0,0.917660713195801,514.840551705037
"sca.1",496.906057499431,-8,0,1.03551769256592,564.079689588724
"sca.1",25.7108673700448,-4,0,0.892481565475464,826.102363927405
