"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"nmkb.2",817.579021167336,-9.84226290742575,6.68880959701634e-05,1.93336629867554,243.583341310389
"nmkb.2",84.2067262977883,-5.82894656002048,0.000316192960427841,1.38680720329285,184.676360577737
"nmkb.2",61.0672949355597,-5.62049450780821,0.00237940926422425,1.26242280006409,202.014435611957
"nmkb.2",214.026487289523,-9.30024142406693,0.00670530152286822,0.896324634552002,250.194265247106
"nmkb.2",816.35473463544,-9.97331427315356,4.35394661002786e-05,1.01546335220337,269.500856375943
"nmkb.2",476.064756130644,-9.93230921321451,0.000214869157493802,0.947488069534302,252.456751809904
"nmkb.2",420.620538638858,-9.98360365100108,0.000448062186114317,0.778913259506226,232.856552485018
"nmkb.2",92.7627347096284,-5.93841650510786,0.000181774004343604,0.998468637466431,235.546851583123
"nmkb.2",368.275770473389,-9.9482439473117,0.0066826886563954,0.657359838485718,261.752694059271
"nmkb.2",349.611511459483,-9.79514981848412,0.0101241014175068,0.612483024597168,271.1808942981
