"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"sca.2",1024,-9,0,2.01108527183533,551.904433450587
"sca.2",700.577667934504,-10,0,1.18324995040894,391.414605716775
"sca.2",646.863861686318,-8,0,1.98880457878113,187.753281269958
"sca.2",217.265988403729,-7,0,1.61747884750366,630.405527812328
"sca.2",591.027827163645,-10,0,1.35576415061951,331.54175892053
"sca.2",427.731208055814,-7,0,1.88999843597412,241.672019491019
"sca.2",585.87782985112,-8,0,1.62313389778137,213.307635963179
"sca.2",244.438416408024,-6,0,1.33408999443054,221.317439222687
"sca.2",832.70922411729,-8,0,1.83440470695496,415.332860918665
"sca.2",147.491091953709,-6,0,1.16843390464783,429.414029020885
