"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hs.2",831.807645656622,-8,0,3.08784985542297,426.177489234045
"hs.2",501.14655212895,-8,0,2.30159711837769,263.810745145078
"hs.2",1002.76502747578,-8,0,2.01431488990784,277.51028902845
"hs.2",987.956912929099,-8,0,1.17463731765747,520.514896015905
"hs.2",36.9959260374308,-5,0,1.14226222038269,305.763183347711
"hs.2",655.9887610059,-8,0,1.58783149719238,259.505464539047
"hs.2",918.388338143006,-8,0,1.74998927116394,270.989508424344
"hs.2",27.803577715531,-4,0,0.878797769546509,354.161507042923
"hs.2",939.495497053233,-8,0,1.5274350643158,284.403121193948
"hs.2",420.802789875655,-7,0,1.0438551902771,171.516933167995
