"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hjkb.2",2.62261581420898,-3.81661987304688,0.0144729614257812,4.11394023895264,381.730845978461
"hjkb.2",2.65997695922852,-4.83658218383789,0.00324249267578125,3.01647472381592,418.385191205631
"hjkb.2",3.05305480957031,-3.35429763793945,0.01220703125,2.80956721305847,362.251349526642
"hjkb.2",3.87550354003906,-3.63020324707031,0.03167724609375,3.91830229759216,325.16936205789
"hjkb.2",2.57091522216797,-4.83863067626953,0.0098876953125,3.18185877799988,437.796568866312
"hjkb.2",3.22679138183594,-5.3200798034668,0.00225448608398438,2.93873023986816,410.995212076616
"hjkb.2",2.26436233520508,-3.80602264404297,0.0027618408203125,3.305828332901,385.874634109731
"hjkb.2",3.58494567871094,-5.57955169677734,0.000919342041015625,3.26547122001648,410.520258131105
"hjkb.2",2.67434310913086,-4.39431762695312,0.0117225646972656,2.80776834487915,381.277181995153
"hjkb.2",3.27821731567383,-5.25460433959961,0.0374794006347656,3.66545152664185,433.45779819115
