"Optimizer","Cost","Gamma","Epsilon","Time","MSE"
"hs.1",871.097012245096,-8,0,1.74597334861755,310.648158065728
"hs.1",326.82195140844,-8,0,0.968743085861206,816.180306806223
"hs.1",1002.7863388285,-10,0,0.949501752853394,370.839403276564
"hs.1",377.010261556657,-8,0,0.780889749526978,548.986798695072
"hs.1",15.0889854203095,-5,0,0.810699701309204,629.189461384114
"hs.1",268.669260021998,-8,0,0.796065092086792,1004.73813932891
"hs.1",918.444957298529,-10,0,0.839346170425415,1250.19314044374
"hs.1",27.803577715531,-4,0,0.773468255996704,582.812386592307
"hs.1",757.277432815637,-8,0,0.754749536514282,1012.93658211135
"hs.1",420.807368080446,-5,0,0.778976678848267,859.742462550318
