data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Ionosphere,gbm,hjn,TRUE,10,class,46.7015633583069,0.971428571428571,0.925925925925926,0.909047619047619
Ionosphere,gbm,hjn,TRUE,10,class,28.1078009605408,0.954285714285714,0.934472934472934,0.915714285714286
Ionosphere,gbm,hjn,TRUE,10,class,25.7428379058838,0.96,0.934472934472934,0.919206349206349
Ionosphere,gbm,hjn,TRUE,10,class,30.2890150547028,0.96,0.937321937321937,0.924920634920635
Ionosphere,gbm,hjn,TRUE,10,class,28.1865074634552,0.96,0.894586894586895,0.854920634920635
Ionosphere,gbm,hjn,TRUE,10,class,24.2381939888,0.96,0.931623931623932,0.915238095238095
Ionosphere,gbm,hjn,TRUE,10,class,23.7930290699005,0.965714285714286,0.937321937321937,0.91968253968254
Ionosphere,gbm,hjn,TRUE,10,class,23.3472723960876,0.954285714285714,0.94017094017094,0.923650793650794
Ionosphere,gbm,hjn,TRUE,10,class,49.0622262954712,0.96,0.931623931623932,0.916984126984127
Ionosphere,gbm,hjn,TRUE,10,class,25.5862259864807,0.948571428571429,0.937321937321937,0.921428571428571
