data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Ionosphere,en,ga,FALSE,3,auc,9.87623715400696,0.877142857142857,0.877492877492878,0.87657848324515
Ionosphere,en,ga,FALSE,3,auc,9.89918851852417,0.877301587301587,0.883190883190883,0.870970017636684
Ionosphere,en,ga,FALSE,3,auc,8.61901760101318,0.880793650793651,0.897435897435897,0.86021164021164
Ionosphere,en,ga,FALSE,3,auc,9.10180306434631,0.879047619047619,0.9002849002849,0.872627865961199
Ionosphere,en,ga,FALSE,3,auc,7.8425464630127,0.892698412698413,0.871794871794872,0.881093474426808
Ionosphere,en,ga,FALSE,3,auc,12.0259346961975,0.885238095238095,0.897435897435897,0.890017636684303
Ionosphere,en,ga,FALSE,3,auc,9.7335524559021,0.886984126984127,0.886039886039886,0.887372134038801
Ionosphere,en,ga,FALSE,3,auc,7.84460592269897,0.883015873015873,0.888888888888889,0.875097001763668
Ionosphere,en,ga,FALSE,3,auc,7.03595399856567,0.891428571428571,0.891737891737892,0.872134038800706
Ionosphere,en,ga,FALSE,3,auc,9.5794529914856,0.878571428571429,0.891737891737892,0.886560846560847
