data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Ionosphere,ada,ga,TRUE,10,class,372.885767698288,0.954285714285714,0.934472934472934,0.974268077601411
Ionosphere,ada,ga,TRUE,10,class,626.236886501312,0.971428571428571,0.923076923076923,0.966119929453263
Ionosphere,ada,ga,TRUE,10,class,576.890739679337,0.971428571428571,0.923076923076923,0.976931216931217
Ionosphere,ada,ga,TRUE,10,class,366.788689136505,0.965714285714286,0.937321937321937,0.962486772486772
Ionosphere,ada,ga,TRUE,10,class,410.223198652267,0.965714285714286,0.931623931623932,0.97342151675485
Ionosphere,ada,ga,TRUE,10,class,366.534063577652,0.954285714285714,0.928774928774929,0.976402116402116
Ionosphere,ada,ga,TRUE,10,class,363.500671386719,0.96,0.931623931623932,0.97336860670194
Ionosphere,ada,ga,TRUE,10,class,540.810374259949,0.965714285714286,0.917378917378917,0.975925925925926
Ionosphere,ada,ga,TRUE,10,class,568.729893445969,0.954285714285714,0.925925925925926,0.970582010582011
Ionosphere,ada,ga,TRUE,10,class,383.902678728104,0.965714285714286,0.923076923076923,0.977389770723104
