data,method,optimizer,fast,cross,loss_type,time,loss,loss_mse_acc_10,loss_mae_auc_10
Ionosphere,en,hjn,FALSE,10,class,6.93396329879761,0.9002849002849,0.888888888888889,0.895026455026455
Ionosphere,en,hjn,FALSE,10,class,8.19265913963318,0.903133903133903,0.888888888888889,0.874426807760141
Ionosphere,en,hjn,FALSE,10,class,4.6369686126709,0.9002849002849,0.886039886039886,0.901199294532628
Ionosphere,en,hjn,FALSE,10,class,6.33204197883606,0.897435897435897,0.891737891737892,0.892839506172839
Ionosphere,en,hjn,FALSE,10,class,3.58736205101013,0.888888888888889,0.883190883190883,0.930617283950617
Ionosphere,en,hjn,FALSE,10,class,5.49883556365967,0.9002849002849,0.883190883190883,0.901728395061728
Ionosphere,en,hjn,FALSE,10,class,8.06983995437622,0.905982905982906,0.88034188034188,0.871781305114638
Ionosphere,en,hjn,FALSE,10,class,6.34077525138855,0.905982905982906,0.903133903133903,0.906067019400353
Ionosphere,en,hjn,FALSE,10,class,5.17315030097961,0.903133903133903,0.891737891737892,0.871816578483245
Ionosphere,en,hjn,FALSE,10,class,5.88473010063171,0.903133903133903,0.9002849002849,0.882222222222222
